term,freq,idf,logidf
kropotkin,1,834.0,6.72623340236
mcgraw,1,834.0,6.72623340236
weakened,5,166.8,5.11679548992
tracing,1,834.0,6.72623340236
efendi,1,834.0,6.72623340236
bleue,1,834.0,6.72623340236
75,7,119.142857143,4.7803232533
ardashir,1,834.0,6.72623340236
papua,2,417.0,6.0330862218
turret,1,834.0,6.72623340236
australopithecus,1,834.0,6.72623340236
74,6,139.0,4.93447393313
nominalisation,1,834.0,6.72623340236
govan,1,834.0,6.72623340236
idi,1,834.0,6.72623340236
sponsored,11,75.8181818182,4.32833812956
replacement,1,834.0,6.72623340236
idb,1,834.0,6.72623340236
urine,1,834.0,6.72623340236
ida,1,834.0,6.72623340236
mudslides,1,834.0,6.72623340236
rats,2,417.0,6.0330862218
rhincodon,1,834.0,6.72623340236
dude,1,834.0,6.72623340236
crying,1,834.0,6.72623340236
resolution,9,92.6666666667,4.52900882502
presupposed,1,834.0,6.72623340236
ardaæir,1,834.0,6.72623340236
nothing,3,278.0,5.62762111369
slovak,2,417.0,6.0330862218
est2006,1,834.0,6.72623340236
asimo,1,834.0,6.72623340236
guangdong,1,834.0,6.72623340236
pentagon,2,417.0,6.0330862218
rolls,1,834.0,6.72623340236
militarily,2,417.0,6.0330862218
keech,1,834.0,6.72623340236
postcyberpunk,1,834.0,6.72623340236
flannery,1,834.0,6.72623340236
statistics,16,52.125,3.95364468012
computer,18,46.3333333333,3.83586164446
bangladesh,4,208.5,5.33993904124
placing,1,834.0,6.72623340236
besieged,1,834.0,6.72623340236
éire,1,834.0,6.72623340236
657,1,834.0,6.72623340236
worshipped,1,834.0,6.72623340236
internationale,1,834.0,6.72623340236
cabral,1,834.0,6.72623340236
rivalries,4,208.5,5.33993904124
heritage,25,33.36,3.50735757749
sahadi,1,834.0,6.72623340236
spawning,1,834.0,6.72623340236
sinai,2,417.0,6.0330862218
manufacture,2,417.0,6.0330862218
withholding,1,834.0,6.72623340236
himself,24,34.75,3.54817957201
hemispherecitimayors,1,834.0,6.72623340236
transliterated,7,119.142857143,4.7803232533
governs,1,834.0,6.72623340236
registered,6,139.0,4.93447393313
anywhere,1,834.0,6.72623340236
arima,1,834.0,6.72623340236
psychoactive,1,834.0,6.72623340236
calgary,5,166.8,5.11679548992
monarque,1,834.0,6.72623340236
properly,2,417.0,6.0330862218
alive,2,417.0,6.0330862218
aqc,1,834.0,6.72623340236
olympiad,1,834.0,6.72623340236
russian,37,22.5405405405,3.11531548971
injection,2,417.0,6.0330862218
governo,1,834.0,6.72623340236
frankish,4,208.5,5.33993904124
corvallis,1,834.0,6.72623340236
azov,1,834.0,6.72623340236
mineral,7,119.142857143,4.7803232533
info,1,834.0,6.72623340236
ideals,5,166.8,5.11679548992
paolo,1,834.0,6.72623340236
earlier,25,33.36,3.50735757749
microorganisms,1,834.0,6.72623340236
intuitive,1,834.0,6.72623340236
ute,1,834.0,6.72623340236
circuits,2,417.0,6.0330862218
sunderland,1,834.0,6.72623340236
utl,1,834.0,6.72623340236
hennepin,1,834.0,6.72623340236
foresight,1,834.0,6.72623340236
fdr,1,834.0,6.72623340236
gaelicization,1,834.0,6.72623340236
kuhn,1,834.0,6.72623340236
heterogeneous,1,834.0,6.72623340236
cooper,4,208.5,5.33993904124
similar,23,36.2608695652,3.59073918643
1629,1,834.0,6.72623340236
model,11,75.8181818182,4.32833812956
alba,3,278.0,5.62762111369
popularity,15,55.6,4.01818320126
ordered,10,83.4,4.42364830936
spheroid,2,417.0,6.0330862218
gesamtausgabe,1,834.0,6.72623340236
interventions,1,834.0,6.72623340236
coincides,1,834.0,6.72623340236
geyer,1,834.0,6.72623340236
metals,5,166.8,5.11679548992
archipelagos,2,417.0,6.0330862218
sharing,6,139.0,4.93447393313
1898,8,104.25,4.64679186068
1899,6,139.0,4.93447393313
1894,2,417.0,6.0330862218
federative,1,834.0,6.72623340236
1896,4,208.5,5.33993904124
1897,2,417.0,6.0330862218
gecko,1,834.0,6.72623340236
1891,3,278.0,5.62762111369
1892,2,417.0,6.0330862218
1893,4,208.5,5.33993904124
hinson,1,834.0,6.72623340236
ancestors,5,166.8,5.11679548992
anthology,1,834.0,6.72623340236
amounts,6,139.0,4.93447393313
nan,1,834.0,6.72623340236
forerunner,1,834.0,6.72623340236
application,7,119.142857143,4.7803232533
politicians,2,417.0,6.0330862218
electrical,5,166.8,5.11679548992
genome,1,834.0,6.72623340236
nat,1,834.0,6.72623340236
department,25,33.36,3.50735757749
traditionhinduism,1,834.0,6.72623340236
tuolumne,1,834.0,6.72623340236
manhattan,7,119.142857143,4.7803232533
arithmetic,1,834.0,6.72623340236
shanghainese,1,834.0,6.72623340236
draw,6,139.0,4.93447393313
apparent,4,208.5,5.33993904124
reportedly,2,417.0,6.0330862218
critiques,4,208.5,5.33993904124
kansas,5,166.8,5.11679548992
fewest,1,834.0,6.72623340236
chug,1,834.0,6.72623340236
azerbaijancia,1,834.0,6.72623340236
muhamed,1,834.0,6.72623340236
militants,1,834.0,6.72623340236
yazoo,1,834.0,6.72623340236
oregon,6,139.0,4.93447393313
outbreak,1,834.0,6.72623340236
fossa,1,834.0,6.72623340236
pretender,1,834.0,6.72623340236
reservation,1,834.0,6.72623340236
formal,13,64.1538461538,4.1612840449
finding,2,417.0,6.0330862218
structure,18,46.3333333333,3.83586164446
turkmenistan,2,417.0,6.0330862218
hanover,1,834.0,6.72623340236
independently,4,208.5,5.33993904124
pimlico,1,834.0,6.72623340236
guarani,1,834.0,6.72623340236
dvd,2,417.0,6.0330862218
required,10,83.4,4.42364830936
resolving,1,834.0,6.72623340236
orbit,8,104.25,4.64679186068
heath,1,834.0,6.72623340236
depth,5,166.8,5.11679548992
urupaina,1,834.0,6.72623340236
protests,1,834.0,6.72623340236
literally,19,43.8947368421,3.78179442319
berries,1,834.0,6.72623340236
imprecise,1,834.0,6.72623340236
avoid,1,834.0,6.72623340236
bāpu,1,834.0,6.72623340236
exiled,1,834.0,6.72623340236
watergate,2,417.0,6.0330862218
surname,1,834.0,6.72623340236
virgin,7,119.142857143,4.7803232533
gr,2,417.0,6.0330862218
nuns,1,834.0,6.72623340236
gg,1,834.0,6.72623340236
ge,6,139.0,4.93447393313
ga,1,834.0,6.72623340236
cty_fs_arg,1,834.0,6.72623340236
go,8,104.25,4.64679186068
barbecue,1,834.0,6.72623340236
psycho,1,834.0,6.72623340236
meier,1,834.0,6.72623340236
ammonia,2,417.0,6.0330862218
gi,1,834.0,6.72623340236
compact,2,417.0,6.0330862218
excludes,1,834.0,6.72623340236
birthplace,10,83.4,4.42364830936
gases,1,834.0,6.72623340236
vinci,3,278.0,5.62762111369
baron,7,119.142857143,4.7803232533
anointed,1,834.0,6.72623340236
gonzáles,1,834.0,6.72623340236
668,1,834.0,6.72623340236
mosque,3,278.0,5.62762111369
commanders,1,834.0,6.72623340236
arid,6,139.0,4.93447393313
suits,1,834.0,6.72623340236
667,3,278.0,5.62762111369
nippon,2,417.0,6.0330862218
uniquely,1,834.0,6.72623340236
excluded,3,278.0,5.62762111369
666,1,834.0,6.72623340236
opcw,1,834.0,6.72623340236
keystone,1,834.0,6.72623340236
friendly,1,834.0,6.72623340236
relocated,1,834.0,6.72623340236
unabridged,2,417.0,6.0330862218
1799,3,278.0,5.62762111369
scorched,1,834.0,6.72623340236
g2,1,834.0,6.72623340236
moribund,1,834.0,6.72623340236
logos,4,208.5,5.33993904124
1793,1,834.0,6.72623340236
663,1,834.0,6.72623340236
1791,2,417.0,6.0330862218
azerbaijanis,1,834.0,6.72623340236
1797,1,834.0,6.72623340236
1796,2,417.0,6.0330862218
miners,1,834.0,6.72623340236
wave,7,119.142857143,4.7803232533
trewþe,1,834.0,6.72623340236
zhejiang,1,834.0,6.72623340236
cellular,2,417.0,6.0330862218
waveland,1,834.0,6.72623340236
acres,4,208.5,5.33993904124
hauspie,1,834.0,6.72623340236
retold,1,834.0,6.72623340236
nausea,2,417.0,6.0330862218
mauritania,2,417.0,6.0330862218
lluís,1,834.0,6.72623340236
nutshell03,1,834.0,6.72623340236
tonal,2,417.0,6.0330862218
beatniks,1,834.0,6.72623340236
positions,17,49.0588235294,3.8930200583
michael,17,49.0588235294,3.8930200583
watered,1,834.0,6.72623340236
latinoamericanas,1,834.0,6.72623340236
reformation,8,104.25,4.64679186068
pacelli,1,834.0,6.72623340236
catastrophes,1,834.0,6.72623340236
stewart,2,417.0,6.0330862218
interpretive,1,834.0,6.72623340236
barbara,4,208.5,5.33993904124
enforce,2,417.0,6.0330862218
rutherford,1,834.0,6.72623340236
zh,1,834.0,6.72623340236
carter,2,417.0,6.0330862218
riyadh,1,834.0,6.72623340236
numidia,1,834.0,6.72623340236
encroachment,1,834.0,6.72623340236
za,1,834.0,6.72623340236
decreed,1,834.0,6.72623340236
gä,1,834.0,6.72623340236
1144,1,834.0,6.72623340236
windiest,1,834.0,6.72623340236
oder,2,417.0,6.0330862218
pornography,1,834.0,6.72623340236
zu,1,834.0,6.72623340236
mussolini,2,417.0,6.0330862218
honors,1,834.0,6.72623340236
sondheim,1,834.0,6.72623340236
reviews,3,278.0,5.62762111369
trivially,1,834.0,6.72623340236
plays,10,83.4,4.42364830936
nhat,1,834.0,6.72623340236
paintings,2,417.0,6.0330862218
opaque,3,278.0,5.62762111369
sepulchre,1,834.0,6.72623340236
colonel,1,834.0,6.72623340236
cristo,1,834.0,6.72623340236
marketed,3,278.0,5.62762111369
bergman,2,417.0,6.0330862218
cell,6,139.0,4.93447393313
dunn,2,417.0,6.0330862218
printing,3,278.0,5.62762111369
poles,5,166.8,5.11679548992
imitator,1,834.0,6.72623340236
collins,4,208.5,5.33993904124
biscop,1,834.0,6.72623340236
tournaments,5,166.8,5.11679548992
pristina,1,834.0,6.72623340236
brunei,1,834.0,6.72623340236
focuses,4,208.5,5.33993904124
shoreline,2,417.0,6.0330862218
stance,1,834.0,6.72623340236
newyork,1,834.0,6.72623340236
tonsured,1,834.0,6.72623340236
landport,1,834.0,6.72623340236
albright,2,417.0,6.0330862218
commercial,35,23.8285714286,3.17088534087
blimps,2,417.0,6.0330862218
fifteenth,3,278.0,5.62762111369
136th,1,834.0,6.72623340236
radicals,1,834.0,6.72623340236
disaccharide,1,834.0,6.72623340236
webster,11,75.8181818182,4.32833812956
phoenician,3,278.0,5.62762111369
causality,1,834.0,6.72623340236
canals,3,278.0,5.62762111369
barcino,1,834.0,6.72623340236
convert,1,834.0,6.72623340236
sacks,1,834.0,6.72623340236
indivisible,2,417.0,6.0330862218
burstein,1,834.0,6.72623340236
lyell,1,834.0,6.72623340236
chant,2,417.0,6.0330862218
vulnerable,2,417.0,6.0330862218
tambo,1,834.0,6.72623340236
641,1,834.0,6.72623340236
640,5,166.8,5.11679548992
643,2,417.0,6.0330862218
repel,1,834.0,6.72623340236
1533,1,834.0,6.72623340236
1244,2,417.0,6.0330862218
volga,1,834.0,6.72623340236
1246,1,834.0,6.72623340236
649,4,208.5,5.33993904124
648,2,417.0,6.0330862218
gene,3,278.0,5.62762111369
salvation,1,834.0,6.72623340236
patents,2,417.0,6.0330862218
svaneti,1,834.0,6.72623340236
ortoepic,1,834.0,6.72623340236
addresses,1,834.0,6.72623340236
clark,4,208.5,5.33993904124
claim,9,92.6666666667,4.52900882502
win,9,92.6666666667,4.52900882502
sicily,4,208.5,5.33993904124
collaborating,1,834.0,6.72623340236
handling,2,417.0,6.0330862218
assertion,1,834.0,6.72623340236
addressed,1,834.0,6.72623340236
wit,4,208.5,5.33993904124
ligament,1,834.0,6.72623340236
montane,1,834.0,6.72623340236
7613,1,834.0,6.72623340236
singing,4,208.5,5.33993904124
cloud,8,104.25,4.64679186068
announced,10,83.4,4.42364830936
narayana,1,834.0,6.72623340236
noël,1,834.0,6.72623340236
français,2,417.0,6.0330862218
scenic,1,834.0,6.72623340236
remains,30,27.8,3.3250360207
nvpopul06,1,834.0,6.72623340236
moorish,1,834.0,6.72623340236
hudson,3,278.0,5.62762111369
freemason,1,834.0,6.72623340236
distinctiveness,1,834.0,6.72623340236
hydra,1,834.0,6.72623340236
camera,2,417.0,6.0330862218
vehicle,6,139.0,4.93447393313
agreeable,1,834.0,6.72623340236
jonathan,4,208.5,5.33993904124
historically,28,29.7857142857,3.39402889218
reflects,4,208.5,5.33993904124
surveyed,1,834.0,6.72623340236
bureaucracy,2,417.0,6.0330862218
winston,3,278.0,5.62762111369
formally,15,55.6,4.01818320126
allyn,1,834.0,6.72623340236
biblical,6,139.0,4.93447393313
started,19,43.8947368421,3.78179442319
initial,16,52.125,3.95364468012
carvings,1,834.0,6.72623340236
digits,1,834.0,6.72623340236
missile,2,417.0,6.0330862218
285,2,417.0,6.0330862218
gauls,1,834.0,6.72623340236
israelis,2,417.0,6.0330862218
iwao,1,834.0,6.72623340236
rivalry,8,104.25,4.64679186068
lachrymatory,1,834.0,6.72623340236
rotterdam,1,834.0,6.72623340236
mythical,1,834.0,6.72623340236
consort,2,417.0,6.0330862218
ricans,2,417.0,6.0330862218
somali,1,834.0,6.72623340236
lapse,1,834.0,6.72623340236
correspondent,2,417.0,6.0330862218
olympus,1,834.0,6.72623340236
polynesia,1,834.0,6.72623340236
recession,1,834.0,6.72623340236
arches,1,834.0,6.72623340236
crossed,6,139.0,4.93447393313
servants,1,834.0,6.72623340236
meet,8,104.25,4.64679186068
drops,1,834.0,6.72623340236
averages,3,278.0,5.62762111369
certainty,1,834.0,6.72623340236
control,49,17.0204081633,2.83441310425
beijing,5,166.8,5.11679548992
links,5,166.8,5.11679548992
introduces,1,834.0,6.72623340236
admirer,1,834.0,6.72623340236
stupas,1,834.0,6.72623340236
escaped,3,278.0,5.62762111369
pulling,1,834.0,6.72623340236
blaine,1,834.0,6.72623340236
documenting,1,834.0,6.72623340236
offense,4,208.5,5.33993904124
sought,7,119.142857143,4.7803232533
wonderful,1,834.0,6.72623340236
voice,6,139.0,4.93447393313
fearsome,1,834.0,6.72623340236
ignored,1,834.0,6.72623340236
angeles,8,104.25,4.64679186068
embodiment,1,834.0,6.72623340236
picturesque,1,834.0,6.72623340236
aquidneck,1,834.0,6.72623340236
syracuse,2,417.0,6.0330862218
meanwhile,2,417.0,6.0330862218
poetry,11,75.8181818182,4.32833812956
lgas,1,834.0,6.72623340236
located,147,5.67346938776,1.73580081558
1945,18,46.3333333333,3.83586164446
myrmidones,1,834.0,6.72623340236
sentiments,2,417.0,6.0330862218
guatemalan,1,834.0,6.72623340236
galleria,1,834.0,6.72623340236
kolkata,3,278.0,5.62762111369
ferdinand,2,417.0,6.0330862218
bamshad,1,834.0,6.72623340236
circular,2,417.0,6.0330862218
hemed,1,834.0,6.72623340236
trinis,1,834.0,6.72623340236
fostered,2,417.0,6.0330862218
custodial,1,834.0,6.72623340236
vinča,1,834.0,6.72623340236
noongar,1,834.0,6.72623340236
farm,1,834.0,6.72623340236
franchise,3,278.0,5.62762111369
thunderstorm,1,834.0,6.72623340236
phosgene,1,834.0,6.72623340236
chiefs,2,417.0,6.0330862218
aborigines,6,139.0,4.93447393313
yossi,1,834.0,6.72623340236
rays,3,278.0,5.62762111369
finocchiaro,1,834.0,6.72623340236
trees,2,417.0,6.0330862218
fars,1,834.0,6.72623340236
hooks,1,834.0,6.72623340236
spelling,11,75.8181818182,4.32833812956
elul,1,834.0,6.72623340236
winter,10,83.4,4.42364830936
nicobar,1,834.0,6.72623340236
advocated,2,417.0,6.0330862218
icosahedral,1,834.0,6.72623340236
arthralgia,1,834.0,6.72623340236
interspaced,1,834.0,6.72623340236
feels,1,834.0,6.72623340236
adjectival,1,834.0,6.72623340236
baire,1,834.0,6.72623340236
baird,1,834.0,6.72623340236
encyclopedia,32,26.0625,3.26049749956
alfredcarrada,1,834.0,6.72623340236
encyclopedic,1,834.0,6.72623340236
kenia,1,834.0,6.72623340236
craggy,1,834.0,6.72623340236
executives,1,834.0,6.72623340236
fastest,20,41.7,3.7305011288
spelter,1,834.0,6.72623340236
burma,4,208.5,5.33993904124
223georgian,1,834.0,6.72623340236
yarra,1,834.0,6.72623340236
echidnas,1,834.0,6.72623340236
commerical,1,834.0,6.72623340236
astronomical,8,104.25,4.64679186068
basement,1,834.0,6.72623340236
muggeridge,1,834.0,6.72623340236
byproducts,1,834.0,6.72623340236
sperm,1,834.0,6.72623340236
raška,1,834.0,6.72623340236
alliance,6,139.0,4.93447393313
including,173,4.82080924855,1.57294180786
costume,4,208.5,5.33993904124
cruise,2,417.0,6.0330862218
mentioned,2,417.0,6.0330862218
converting,3,278.0,5.62762111369
facilitates,2,417.0,6.0330862218
brittle,1,834.0,6.72623340236
sparsely,3,278.0,5.62762111369
hloc,1,834.0,6.72623340236
helicopters,2,417.0,6.0330862218
blake,3,278.0,5.62762111369
outer,12,69.5,4.24132675257
longyu,1,834.0,6.72623340236
till,3,278.0,5.62762111369
ragtime,1,834.0,6.72623340236
guerrilla,4,208.5,5.33993904124
lithuania,7,119.142857143,4.7803232533
html,17,49.0588235294,3.8930200583
housewife,2,417.0,6.0330862218
hanson,1,834.0,6.72623340236
singlerpt,1,834.0,6.72623340236
władysław,1,834.0,6.72623340236
savants,1,834.0,6.72623340236
supremes,1,834.0,6.72623340236
bradley,1,834.0,6.72623340236
contextual,1,834.0,6.72623340236
massed,1,834.0,6.72623340236
šaʾul,1,834.0,6.72623340236
outshone,1,834.0,6.72623340236
koreans,1,834.0,6.72623340236
popularly,7,119.142857143,4.7803232533
sword,2,417.0,6.0330862218
surrounds,1,834.0,6.72623340236
frontal,1,834.0,6.72623340236
raion,1,834.0,6.72623340236
auth,1,834.0,6.72623340236
9780716750475,1,834.0,6.72623340236
dietitians,1,834.0,6.72623340236
culebra,1,834.0,6.72623340236
matsu,2,417.0,6.0330862218
p14,1,834.0,6.72623340236
placid,1,834.0,6.72623340236
hands,4,208.5,5.33993904124
front,15,55.6,4.01818320126
documented,9,92.6666666667,4.52900882502
monotheisticthe,1,834.0,6.72623340236
hippies,1,834.0,6.72623340236
usgs,1,834.0,6.72623340236
literacy,4,208.5,5.33993904124
kilometres,20,41.7,3.7305011288
masters,3,278.0,5.62762111369
mastery,4,208.5,5.33993904124
university,91,9.16483516484,2.21537389584
playoff,1,834.0,6.72623340236
mesolimbic,1,834.0,6.72623340236
chillicothe,1,834.0,6.72623340236
triuwida,1,834.0,6.72623340236
magnitude,5,166.8,5.11679548992
perfectionist,1,834.0,6.72623340236
mode,2,417.0,6.0330862218
crossing,4,208.5,5.33993904124
lung,3,278.0,5.62762111369
hyperglycaemia,1,834.0,6.72623340236
nationals,1,834.0,6.72623340236
militarization,1,834.0,6.72623340236
prevailing,1,834.0,6.72623340236
commonwealth,30,27.8,3.3250360207
hedonist,1,834.0,6.72623340236
ankles,1,834.0,6.72623340236
708,1,834.0,6.72623340236
smarta,1,834.0,6.72623340236
map,5,166.8,5.11679548992
704,1,834.0,6.72623340236
statism,2,417.0,6.0330862218
globe,10,83.4,4.42364830936
lund,1,834.0,6.72623340236
700,6,139.0,4.93447393313
701,1,834.0,6.72623340236
702,1,834.0,6.72623340236
703,1,834.0,6.72623340236
constitute,6,139.0,4.93447393313
đông,1,834.0,6.72623340236
investigative,1,834.0,6.72623340236
dozois,1,834.0,6.72623340236
margao,1,834.0,6.72623340236
measure,1,834.0,6.72623340236
separating,2,417.0,6.0330862218
142,2,417.0,6.0330862218
deprivations,1,834.0,6.72623340236
special,25,33.36,3.50735757749
secretly,2,417.0,6.0330862218
sahelian,1,834.0,6.72623340236
entertainment,8,104.25,4.64679186068
armor,4,208.5,5.33993904124
shoguns,1,834.0,6.72623340236
unlawful,1,834.0,6.72623340236
新加坡,1,834.0,6.72623340236
islamist,1,834.0,6.72623340236
critics,16,52.125,3.95364468012
ceylon,1,834.0,6.72623340236
activist,10,83.4,4.42364830936
menic,1,834.0,6.72623340236
kalendarium,1,834.0,6.72623340236
siena,1,834.0,6.72623340236
recovered,1,834.0,6.72623340236
thriving,4,208.5,5.33993904124
africaaround,1,834.0,6.72623340236
underpinned,1,834.0,6.72623340236
calif,2,417.0,6.0330862218
burbage,1,834.0,6.72623340236
achievements,8,104.25,4.64679186068
1630,3,278.0,5.62762111369
ece,1,834.0,6.72623340236
umbrella,3,278.0,5.62762111369
cricketer,1,834.0,6.72623340236
metropolitano,1,834.0,6.72623340236
burwash,1,834.0,6.72623340236
transcended,1,834.0,6.72623340236
rapidlyrté,1,834.0,6.72623340236
consequentialists,1,834.0,6.72623340236
galaxies,3,278.0,5.62762111369
delegates,1,834.0,6.72623340236
70s,1,834.0,6.72623340236
ecw,1,834.0,6.72623340236
attending,1,834.0,6.72623340236
completely,5,166.8,5.11679548992
3150,1,834.0,6.72623340236
manipur,1,834.0,6.72623340236
conservatives,1,834.0,6.72623340236
celtics,1,834.0,6.72623340236
1982,15,55.6,4.01818320126
chatham,2,417.0,6.0330862218
arthurian,2,417.0,6.0330862218
alkanes,1,834.0,6.72623340236
naţional,1,834.0,6.72623340236
hubble,2,417.0,6.0330862218
farmland,2,417.0,6.0330862218
hostile,1,834.0,6.72623340236
applications,8,104.25,4.64679186068
geometry,2,417.0,6.0330862218
route,6,139.0,4.93447393313
ask,1,834.0,6.72623340236
mac,4,208.5,5.33993904124
modalism,1,834.0,6.72623340236
elector,1,834.0,6.72623340236
keel,1,834.0,6.72623340236
confrontations,1,834.0,6.72623340236
protagonists,1,834.0,6.72623340236
humphrey,1,834.0,6.72623340236
religionchambers,1,834.0,6.72623340236
sinensis,1,834.0,6.72623340236
mad,2,417.0,6.0330862218
incarnate,1,834.0,6.72623340236
exclaves,1,834.0,6.72623340236
baleen,1,834.0,6.72623340236
evans,1,834.0,6.72623340236
firefighter,1,834.0,6.72623340236
possessing,1,834.0,6.72623340236
powerful,17,49.0588235294,3.8930200583
58,7,119.142857143,4.7803232533
introspective,1,834.0,6.72623340236
jameka,1,834.0,6.72623340236
mhaoil,1,834.0,6.72623340236
congo,4,208.5,5.33993904124
submit,1,834.0,6.72623340236
flows,5,166.8,5.11679548992
1459,1,834.0,6.72623340236
drinker,1,834.0,6.72623340236
art,35,23.8285714286,3.17088534087
precisely,4,208.5,5.33993904124
quality,11,75.8181818182,4.32833812956
hiding,2,417.0,6.0330862218
namboothiri,1,834.0,6.72623340236
rushes,2,417.0,6.0330862218
management,8,104.25,4.64679186068
practitioners,3,278.0,5.62762111369
privacy,1,834.0,6.72623340236
bears,3,278.0,5.62762111369
data,15,55.6,4.01818320126
durable,1,834.0,6.72623340236
terracotta,1,834.0,6.72623340236
adjoins,1,834.0,6.72623340236
adopted,21,39.7142857143,3.68171096464
gadomski,1,834.0,6.72623340236
s17,1,834.0,6.72623340236
throwing,1,834.0,6.72623340236
temüjin,1,834.0,6.72623340236
allows,5,166.8,5.11679548992
wrapped,1,834.0,6.72623340236
dniester,1,834.0,6.72623340236
perfectly,2,417.0,6.0330862218
réal,1,834.0,6.72623340236
xxiii,1,834.0,6.72623340236
goṃya,1,834.0,6.72623340236
cunard,1,834.0,6.72623340236
booth,1,834.0,6.72623340236
disks,1,834.0,6.72623340236
3a166,1,834.0,6.72623340236
united_nations_member_states,1,834.0,6.72623340236
supersonic,1,834.0,6.72623340236
punish,1,834.0,6.72623340236
exactly,3,278.0,5.62762111369
lists,6,139.0,4.93447393313
weirton,1,834.0,6.72623340236
credibility,1,834.0,6.72623340236
chemicals,3,278.0,5.62762111369
golfers,1,834.0,6.72623340236
masjid,1,834.0,6.72623340236
มหาราช,1,834.0,6.72623340236
manifestation,1,834.0,6.72623340236
prefiguring,1,834.0,6.72623340236
hdihttp,1,834.0,6.72623340236
kylie,1,834.0,6.72623340236
herself,5,166.8,5.11679548992
neologism,1,834.0,6.72623340236
choreographed,1,834.0,6.72623340236
ben,5,166.8,5.11679548992
johnson,5,166.8,5.11679548992
bel,1,834.0,6.72623340236
specimens,1,834.0,6.72623340236
submitted,1,834.0,6.72623340236
bee,3,278.0,5.62762111369
soviets,3,278.0,5.62762111369
imamović,1,834.0,6.72623340236
belarusians,1,834.0,6.72623340236
260th,1,834.0,6.72623340236
biographical,1,834.0,6.72623340236
neapolitan,1,834.0,6.72623340236
spurt,1,834.0,6.72623340236
notes,9,92.6666666667,4.52900882502
providing,9,92.6666666667,4.52900882502
nomadic,5,166.8,5.11679548992
bethlehem,1,834.0,6.72623340236
behaviors,1,834.0,6.72623340236
function,5,166.8,5.11679548992
enforced,2,417.0,6.0330862218
brandybuck,1,834.0,6.72623340236
esposito,2,417.0,6.0330862218
thwarted,1,834.0,6.72623340236
anglia,1,834.0,6.72623340236
albigensian,1,834.0,6.72623340236
halas,1,834.0,6.72623340236
religions_by_adherents,1,834.0,6.72623340236
yielding,1,834.0,6.72623340236
strumica,1,834.0,6.72623340236
goldberg,1,834.0,6.72623340236
mycobacteria,1,834.0,6.72623340236
portrait,1,834.0,6.72623340236
need,9,92.6666666667,4.52900882502
manitoba,2,417.0,6.0330862218
kaguta,1,834.0,6.72623340236
kelley,2,417.0,6.0330862218
sacra,1,834.0,6.72623340236
seti,1,834.0,6.72623340236
instrumentation,1,834.0,6.72623340236
mainstays,1,834.0,6.72623340236
gouda,1,834.0,6.72623340236
ewald,1,834.0,6.72623340236
gallipoli,1,834.0,6.72623340236
cahokia,1,834.0,6.72623340236
leninist,1,834.0,6.72623340236
pursued,6,139.0,4.93447393313
nebraska,1,834.0,6.72623340236
switch,2,417.0,6.0330862218
battles,9,92.6666666667,4.52900882502
gunner,1,834.0,6.72623340236
leninism,2,417.0,6.0330862218
relatives,2,417.0,6.0330862218
issuing,3,278.0,5.62762111369
pivotal,3,278.0,5.62762111369
tactic,1,834.0,6.72623340236
sufficiency,1,834.0,6.72623340236
battled,1,834.0,6.72623340236
seasonings,1,834.0,6.72623340236
mountaintop,1,834.0,6.72623340236
medals,1,834.0,6.72623340236
itu,1,834.0,6.72623340236
lectures,2,417.0,6.0330862218
fuels,2,417.0,6.0330862218
mothe,1,834.0,6.72623340236
columba,1,834.0,6.72623340236
collectivity,1,834.0,6.72623340236
incorrect,2,417.0,6.0330862218
unopposed,1,834.0,6.72623340236
liturgical,3,278.0,5.62762111369
montana,7,119.142857143,4.7803232533
arnarson,1,834.0,6.72623340236
demise,1,834.0,6.72623340236
lectured,1,834.0,6.72623340236
hindlimbs,1,834.0,6.72623340236
achilles,2,417.0,6.0330862218
567,2,417.0,6.0330862218
intrinsic,2,417.0,6.0330862218
gallery,1,834.0,6.72623340236
migrans,1,834.0,6.72623340236
azores,1,834.0,6.72623340236
reanimation,1,834.0,6.72623340236
pembroke,1,834.0,6.72623340236
2333,1,834.0,6.72623340236
scrambles,1,834.0,6.72623340236
consequences,3,278.0,5.62762111369
spaceflight,1,834.0,6.72623340236
url,7,119.142857143,4.7803232533
undeniable,1,834.0,6.72623340236
niewyk,1,834.0,6.72623340236
brought,21,39.7142857143,3.68171096464
tornar,1,834.0,6.72623340236
apulu,1,834.0,6.72623340236
proceedings,1,834.0,6.72623340236
scents,1,834.0,6.72623340236
runaway,1,834.0,6.72623340236
poiesis,1,834.0,6.72623340236
kup,1,834.0,6.72623340236
businessman,5,166.8,5.11679548992
indo,13,64.1538461538,4.1612840449
skunk,1,834.0,6.72623340236
anthracite,1,834.0,6.72623340236
friction,1,834.0,6.72623340236
impression,1,834.0,6.72623340236
emerging,8,104.25,4.64679186068
parker,3,278.0,5.62762111369
agamemnon,1,834.0,6.72623340236
passy,1,834.0,6.72623340236
tolkien,2,417.0,6.0330862218
violation,2,417.0,6.0330862218
irelanders,1,834.0,6.72623340236
sent,8,104.25,4.64679186068
velocidade,1,834.0,6.72623340236
conceptualizing,1,834.0,6.72623340236
multicellular,1,834.0,6.72623340236
kundry,1,834.0,6.72623340236
florentine,1,834.0,6.72623340236
nowak,1,834.0,6.72623340236
carcinogen,1,834.0,6.72623340236
